Order ID,Customer ID,Employee ID,Order Date,Shipped Date,id_seqClient,id_seq_Employee,"mois_annee ",id_temps,Nbr_Commande_Livree,Nbr_Commande_Non_Livree,id_seq_fait
10442,"ERNSH","3",1997-02-11 00:00:00.000,1997-02-18 00:00:00.000,20,3,"février 1997",153,1,0,1086
10444,"BERGS","3",1997-02-12 00:00:00.000,1997-02-21 00:00:00.000,5,3,"février 1997",153,1,0,1096
10445,"BERGS","3",1997-02-13 00:00:00.000,1997-02-20 00:00:00.000,5,3,"février 1997",153,1,0,1101
10449,"BLONP","3",1997-02-18 00:00:00.000,1997-02-27 00:00:00.000,7,3,"février 1997",153,1,0,1120
10468,"KOENE","3",1997-03-07 00:00:00.000,1997-03-12 00:00:00.000,39,3,"mars 1997",173,1,0,1219
10479,"RATTC","3",1997-03-19 00:00:00.000,1997-03-21 00:00:00.000,65,3,"mars 1997",173,1,0,1284
10484,"BSBEV","3",1997-03-24 00:00:00.000,1997-04-01 00:00:00.000,11,3,"mars 1997",173,1,0,1314
10492,"BOTTM","3",1997-04-01 00:00:00.000,1997-04-11 00:00:00.000,10,3,"avril 1997",194,1,0,1361
10495,"LAUGB","3",1997-04-03 00:00:00.000,1997-04-11 00:00:00.000,42,3,"avril 1997",194,1,0,1374
10505,"MEREP","3",1997-04-14 00:00:00.000,1997-04-21 00:00:00.000,51,3,"avril 1997",194,1,0,1442
10514,"ERNSH","3",1997-04-22 00:00:00.000,1997-05-16 00:00:00.000,20,3,"avril 1997",194,1,0,1505
10517,"NORTS","3",1997-04-24 00:00:00.000,1997-04-29 00:00:00.000,53,3,"avril 1997",194,1,0,1526
10530,"PICCO","3",1997-05-08 00:00:00.000,1997-05-12 00:00:00.000,59,3,"mai 1997",216,1,0,1607
10536,"LEHMS","3",1997-05-14 00:00:00.000,1997-06-06 00:00:00.000,44,3,"mai 1997",216,1,0,1648
10540,"QUICK","3",1997-05-19 00:00:00.000,1997-06-13 00:00:00.000,63,3,"mai 1997",216,1,0,1670
10547,"SEVES","3",1997-05-23 00:00:00.000,1997-06-02 00:00:00.000,72,3,"mai 1997",216,1,0,1703
10548,"TOMSP","3",1997-05-26 00:00:00.000,1997-06-02 00:00:00.000,79,3,"mai 1997",216,1,0,1708
10568,"GALED","3",1997-06-13 00:00:00.000,1997-07-09 00:00:00.000,29,3,"juin 1997",238,1,0,1831
10570,"MEREP","3",1997-06-17 00:00:00.000,1997-06-19 00:00:00.000,51,3,"juin 1997",238,1,0,1844
10572,"BERGS","3",1997-06-18 00:00:00.000,1997-06-25 00:00:00.000,5,3,"juin 1997",238,1,0,1854
10576,"TORTU","3",1997-06-23 00:00:00.000,1997-06-30 00:00:00.000,80,3,"juin 1997",238,1,0,1882
10581,"FAMIA","3",1997-06-26 00:00:00.000,1997-07-02 00:00:00.000,21,3,"juin 1997",238,1,0,1906
10582,"BLAUS","3",1997-06-27 00:00:00.000,1997-07-14 00:00:00.000,6,3,"juin 1997",238,1,0,1911
10592,"LEHMS","3",1997-07-08 00:00:00.000,1997-07-16 00:00:00.000,44,3,"juillet 1997",259,1,0,1970
10594,"OLDWO","3",1997-07-09 00:00:00.000,1997-07-16 00:00:00.000,55,3,"juillet 1997",259,1,0,1986
10619,"MEREP","3",1997-08-04 00:00:00.000,1997-08-07 00:00:00.000,51,3,"août 1997",282,1,0,2123
10625,"ANATR","3",1997-08-08 00:00:00.000,1997-08-14 00:00:00.000,2,3,"août 1997",282,1,0,2153
10638,"LINOD","3",1997-08-20 00:00:00.000,1997-09-01 00:00:00.000,47,3,"août 1997",282,1,0,2217
10644,"WELLI","3",1997-08-25 00:00:00.000,1997-09-01 00:00:00.000,88,3,"août 1997",282,1,0,2258
10662,"LONEP","3",1997-09-09 00:00:00.000,1997-09-18 00:00:00.000,48,3,"septembre 1997",303,1,0,2371
10681,"GREAL","3",1997-09-25 00:00:00.000,1997-09-30 00:00:00.000,32,3,"septembre 1997",303,1,0,2488
10682,"ANTON","3",1997-09-25 00:00:00.000,1997-10-01 00:00:00.000,3,3,"septembre 1997",303,1,0,2493
10684,"OTTIK","3",1997-09-26 00:00:00.000,1997-09-30 00:00:00.000,56,3,"septembre 1997",303,1,0,2506
10693,"WHITC","3",1997-10-06 00:00:00.000,1997-10-10 00:00:00.000,89,3,"octobre 1997",325,1,0,2553
10697,"LINOD","3",1997-10-08 00:00:00.000,1997-10-14 00:00:00.000,47,3,"octobre 1997",325,1,0,2579
10699,"MORGK","3",1997-10-09 00:00:00.000,1997-10-13 00:00:00.000,52,3,"octobre 1997",325,1,0,2588
10700,"SAVEA","3",1997-10-10 00:00:00.000,1997-10-16 00:00:00.000,71,3,"octobre 1997",325,1,0,2593
10712,"HUNGO","3",1997-10-21 00:00:00.000,1997-10-31 00:00:00.000,37,3,"octobre 1997",325,1,0,2657
10715,"BONAP","3",1997-10-23 00:00:00.000,1997-10-29 00:00:00.000,9,3,"octobre 1997",325,1,0,2673
10723,"WHITC","3",1997-10-30 00:00:00.000,1997-11-25 00:00:00.000,89,3,"octobre 1997",325,1,0,2711
10732,"BONAP","3",1997-11-06 00:00:00.000,1997-11-07 00:00:00.000,9,3,"novembre 1997",348,1,0,2765
10739,"VINET","3",1997-11-12 00:00:00.000,1997-11-17 00:00:00.000,85,3,"novembre 1997",348,1,0,2811
10742,"BOTTM","3",1997-11-14 00:00:00.000,1997-11-18 00:00:00.000,10,3,"novembre 1997",348,1,0,2824
10748,"SAVEA","3",1997-11-20 00:00:00.000,1997-11-28 00:00:00.000,71,3,"novembre 1997",348,1,0,2855
10751,"RICSU","3",1997-11-24 00:00:00.000,1997-12-03 00:00:00.000,68,3,"novembre 1997",348,1,0,2872
10753,"FRANS","3",1997-11-25 00:00:00.000,1997-11-27 00:00:00.000,27,3,"novembre 1997",348,1,0,2885
10758,"RICSU","3",1997-11-28 00:00:00.000,1997-12-04 00:00:00.000,68,3,"novembre 1997",348,1,0,2911
10759,"ANATR","3",1997-11-28 00:00:00.000,1997-12-12 00:00:00.000,2,3,"novembre 1997",348,1,0,2916
10762,"FOLKO","3",1997-12-02 00:00:00.000,1997-12-09 00:00:00.000,24,3,"décembre 1997",368,1,0,2933
10763,"FOLIG","3",1997-12-03 00:00:00.000,1997-12-08 00:00:00.000,23,3,"décembre 1997",368,1,0,2938
10765,"QUICK","3",1997-12-04 00:00:00.000,1997-12-09 00:00:00.000,63,3,"décembre 1997",368,1,0,2949
10768,"AROUT","3",1997-12-08 00:00:00.000,1997-12-15 00:00:00.000,4,3,"décembre 1997",368,1,0,2962
10769,"VAFFE","3",1997-12-08 00:00:00.000,1997-12-12 00:00:00.000,83,3,"décembre 1997",368,1,0,2967
10772,"LEHMS","3",1997-12-10 00:00:00.000,1997-12-19 00:00:00.000,44,3,"décembre 1997",368,1,0,2985
10778,"BERGS","3",1997-12-16 00:00:00.000,1997-12-24 00:00:00.000,5,3,"décembre 1997",368,1,0,3022
10779,"MORGK","3",1997-12-16 00:00:00.000,1998-01-14 00:00:00.000,52,3,"décembre 1997",368,1,0,3027
10793,"AROUT","3",1997-12-24 00:00:00.000,1998-01-08 00:00:00.000,4,3,"décembre 1997",368,1,0,3101
10796,"HILAA","3",1997-12-25 00:00:00.000,1998-01-14 00:00:00.000,35,3,"décembre 1997",368,1,0,3117
10806,"VICTE","3",1997-12-31 00:00:00.000,1998-01-05 00:00:00.000,84,3,"décembre 1997",368,1,0,3178
10814,"VICTE","3",1998-01-05 00:00:00.000,1998-01-14 00:00:00.000,84,3,"janvier 1998",391,1,0,3230
10817,"KOENE","3",1998-01-06 00:00:00.000,1998-01-13 00:00:00.000,39,3,"janvier 1998",391,1,0,3247
10820,"RATTC","3",1998-01-07 00:00:00.000,1998-01-13 00:00:00.000,65,3,"janvier 1998",391,1,0,3271
10831,"SANTG","3",1998-01-14 00:00:00.000,1998-01-23 00:00:00.000,70,3,"janvier 1998",391,1,0,3330
10838,"LINOD","3",1998-01-19 00:00:00.000,1998-01-23 00:00:00.000,47,3,"janvier 1998",391,1,0,3374
10839,"TRADH","3",1998-01-19 00:00:00.000,1998-01-22 00:00:00.000,81,3,"janvier 1998",391,1,0,3379
10854,"ERNSH","3",1998-01-27 00:00:00.000,1998-02-05 00:00:00.000,20,3,"janvier 1998",391,1,0,3468
10855,"OLDWO","3",1998-01-27 00:00:00.000,1998-02-04 00:00:00.000,55,3,"janvier 1998",391,1,0,3473
10856,"ANTON","3",1998-01-28 00:00:00.000,1998-02-10 00:00:00.000,3,3,"janvier 1998",391,1,0,3478
10860,"FRANR","3",1998-01-29 00:00:00.000,1998-02-04 00:00:00.000,26,3,"janvier 1998",391,1,0,3499
10879,"WILMK","3",1998-02-10 00:00:00.000,1998-02-12 00:00:00.000,90,3,"février 1998",413,1,0,3620
10895,"ERNSH","3",1998-02-18 00:00:00.000,1998-02-23 00:00:00.000,20,3,"février 1998",413,1,0,3715
10897,"HUNGO","3",1998-02-19 00:00:00.000,1998-02-25 00:00:00.000,37,3,"février 1998",413,1,0,3731
10903,"HANAR","3",1998-02-24 00:00:00.000,1998-03-04 00:00:00.000,34,3,"février 1998",413,1,0,3758
10904,"WHITC","3",1998-02-24 00:00:00.000,1998-02-27 00:00:00.000,89,3,"février 1998",413,1,0,3763
10911,"GODOS","3",1998-02-26 00:00:00.000,1998-03-05 00:00:00.000,30,3,"février 1998",413,1,0,3796
10918,"BOTTM","3",1998-03-02 00:00:00.000,1998-03-11 00:00:00.000,10,3,"mars 1998",433,1,0,3834
10924,"BERGS","3",1998-03-04 00:00:00.000,1998-04-08 00:00:00.000,5,3,"mars 1998",433,1,0,3873
10925,"HANAR","3",1998-03-04 00:00:00.000,1998-03-13 00:00:00.000,34,3,"mars 1998",433,1,0,3878
10934,"LEHMS","3",1998-03-09 00:00:00.000,1998-03-12 00:00:00.000,44,3,"mars 1998",433,1,0,3919
10936,"GREAL","3",1998-03-09 00:00:00.000,1998-03-18 00:00:00.000,32,3,"mars 1998",433,1,0,3928
10938,"QUICK","3",1998-03-10 00:00:00.000,1998-03-16 00:00:00.000,63,3,"mars 1998",433,1,0,3944
10947,"BSBEV","3",1998-03-13 00:00:00.000,1998-03-16 00:00:00.000,11,3,"mars 1998",433,1,0,3998
10948,"GODOS","3",1998-03-13 00:00:00.000,1998-03-19 00:00:00.000,30,3,"mars 1998",433,1,0,4003
10960,"HILAA","3",1998-03-19 00:00:00.000,1998-04-08 00:00:00.000,35,3,"mars 1998",433,1,0,4079
10964,"SPECD","3",1998-03-20 00:00:00.000,1998-03-24 00:00:00.000,74,3,"mars 1998",433,1,0,4102
10974,"SPLIR","3",1998-03-25 00:00:00.000,1998-04-03 00:00:00.000,75,3,"mars 1998",433,1,0,4157
10988,"RATTC","3",1998-03-31 00:00:00.000,1998-04-10 00:00:00.000,65,3,"mars 1998",433,1,0,4230
11003,"THECR","3",1998-04-06 00:00:00.000,1998-04-08 00:00:00.000,78,3,"avril 1998",455,1,0,4319
11004,"MAISD","3",1998-04-07 00:00:00.000,1998-04-20 00:00:00.000,50,3,"avril 1998",455,1,0,4324
11006,"GREAL","3",1998-04-07 00:00:00.000,1998-04-15 00:00:00.000,32,3,"avril 1998",455,1,0,4337
11011,"ALFKI","3",1998-04-09 00:00:00.000,1998-04-13 00:00:00.000,1,3,"avril 1998",455,1,0,4374
11021,"QUICK","3",1998-04-14 00:00:00.000,1998-04-21 00:00:00.000,63,3,"avril 1998",455,1,0,4440
11041,"CHOPS","3",1998-04-22 00:00:00.000,1998-04-28 00:00:00.000,14,3,"avril 1998",455,1,0,4560
11049,"GOURL","3",1998-04-24 00:00:00.000,1998-05-04 00:00:00.000,31,3,"avril 1998",455,1,0,4618
11052,"HANAR","3",1998-04-27 00:00:00.000,1998-05-01 00:00:00.000,34,3,"avril 1998",455,1,0,4639
11057,"NORTS","3",1998-04-29 00:00:00.000,1998-05-01 00:00:00.000,53,3,"avril 1998",455,1,0,4673
11063,"HUNGO","3",1998-04-30 00:00:00.000,1998-05-06 00:00:00.000,37,3,"avril 1998",455,1,0,4710
10259,"CENTC","4",1996-07-18 00:00:00.000,1996-07-25 00:00:00.000,13,4,"juillet 1996",1,1,0,191
10267,"FRANK","4",1996-07-29 00:00:00.000,1996-08-06 00:00:00.000,25,4,"juillet 1996",1,1,0,195
10250,"HANAR","4",1996-07-08 00:00:00.000,1996-07-12 00:00:00.000,34,4,"juillet 1996",1,1,0,199
10257,"HILAA","4",1996-07-16 00:00:00.000,1996-07-22 00:00:00.000,35,4,"juillet 1996",1,1,0,203
10315,"ISLAT","4",1996-09-26 00:00:00.000,1996-10-03 00:00:00.000,38,4,"septembre 1996",43,1,0,207
10284,"LEHMS","4",1996-08-19 00:00:00.000,1996-08-27 00:00:00.000,44,4,"août 1996",21,1,0,211
10252,"SUPRD","4",1996-07-09 00:00:00.000,1996-07-11 00:00:00.000,76,4,"juillet 1996",1,1,0,215
10302,"SUPRD","4",1996-09-10 00:00:00.000,1996-10-09 00:00:00.000,76,4,"septembre 1996",43,1,0,219
10260,"OTTIK","4",1996-07-19 00:00:00.000,1996-07-29 00:00:00.000,56,4,"juillet 1996",1,1,0,223
10261,"QUEDE","4",1996-07-19 00:00:00.000,1996-07-30 00:00:00.000,61,4,"juillet 1996",1,1,0,227
10294,"RATTC","4",1996-08-30 00:00:00.000,1996-09-05 00:00:00.000,65,4,"août 1996",21,1,0,231
10288,"REGGC","4",1996-08-23 00:00:00.000,1996-09-03 00:00:00.000,66,4,"août 1996",21,1,0,235
10299,"RICAR","4",1996-09-06 00:00:00.000,1996-09-13 00:00:00.000,67,4,"septembre 1996",43,1,0,335
10281,"ROMEY","4",1996-08-14 00:00:00.000,1996-08-21 00:00:00.000,69,4,"août 1996",21,1,0,339
10282,"ROMEY","4",1996-08-15 00:00:00.000,1996-08-21 00:00:00.000,69,4,"août 1996",21,1,0,343
10323,"KOENE","4",1996-10-07 00:00:00.000,1996-10-14 00:00:00.000,39,4,"octobre 1996",64,1,0,423
10326,"BOLID","4",1996-10-10 00:00:00.000,1996-10-14 00:00:00.000,8,4,"octobre 1996",64,1,0,438
10328,"FURIB","4",1996-10-14 00:00:00.000,1996-10-17 00:00:00.000,28,4,"octobre 1996",64,1,0,450
10329,"SPLIR","4",1996-10-15 00:00:00.000,1996-10-23 00:00:00.000,75,4,"octobre 1996",64,1,0,454
10337,"FRANK","4",1996-10-24 00:00:00.000,1996-10-29 00:00:00.000,25,4,"octobre 1996",64,1,0,511
10338,"OLDWO","4",1996-10-25 00:00:00.000,1996-10-29 00:00:00.000,55,4,"octobre 1996",64,1,0,515
10342,"FRANK","4",1996-10-30 00:00:00.000,1996-11-04 00:00:00.000,25,4,"octobre 1996",64,1,0,541
10343,"LEHMS","4",1996-10-31 00:00:00.000,1996-11-06 00:00:00.000,44,4,"octobre 1996",64,1,0,545
10344,"WHITC","4",1996-11-01 00:00:00.000,1996-11-05 00:00:00.000,89,4,"novembre 1996",87,1,0,549
10347,"FAMIA","4",1996-11-06 00:00:00.000,1996-11-08 00:00:00.000,21,4,"novembre 1996",87,1,0,566
10348,"WANDK","4",1996-11-07 00:00:00.000,1996-11-15 00:00:00.000,86,4,"novembre 1996",87,1,0,570
10360,"BLONP","4",1996-11-22 00:00:00.000,1996-12-02 00:00:00.000,7,4,"novembre 1996",87,1,0,646
10363,"DRACD","4",1996-11-26 00:00:00.000,1996-12-04 00:00:00.000,17,4,"novembre 1996",87,1,0,658
10373,"HUNGO","4",1996-12-05 00:00:00.000,1996-12-11 00:00:00.000,37,4,"décembre 1996",108,1,0,716
10382,"ERNSH","4",1996-12-13 00:00:00.000,1996-12-16 00:00:00.000,20,4,"décembre 1996",108,1,0,760
10389,"BOTTM","4",1996-12-20 00:00:00.000,1996-12-24 00:00:00.000,10,4,"décembre 1996",108,1,0,796
10403,"ERNSH","4",1997-01-03 00:00:00.000,1997-01-09 00:00:00.000,20,4,"janvier 1997",130,1,0,866
10417,"SIMOB","4",1997-01-16 00:00:00.000,1997-01-28 00:00:00.000,73,4,"janvier 1997",130,1,0,951
10418,"QUICK","4",1997-01-17 00:00:00.000,1997-01-24 00:00:00.000,63,4,"janvier 1997",130,1,0,955
10419,"RICSU","4",1997-01-20 00:00:00.000,1997-01-30 00:00:00.000,68,4,"janvier 1997",130,1,0,959
10426,"GALED","4",1997-01-27 00:00:00.000,1997-02-06 00:00:00.000,29,4,"janvier 1997",130,1,0,1004
10427,"PICCO","4",1997-01-27 00:00:00.000,1997-03-03 00:00:00.000,59,4,"janvier 1997",130,1,0,1008
10430,"ERNSH","4",1997-01-30 00:00:00.000,1997-02-03 00:00:00.000,20,4,"janvier 1997",130,1,0,1028
10431,"BOTTM","4",1997-01-30 00:00:00.000,1997-02-07 00:00:00.000,10,4,"janvier 1997",130,1,0,1032
10440,"SAVEA","4",1997-02-10 00:00:00.000,1997-02-28 00:00:00.000,71,4,"février 1997",153,1,0,1077
10447,"RICAR","4",1997-02-14 00:00:00.000,1997-03-07 00:00:00.000,67,4,"février 1997",153,1,0,1112
10448,"RANCH","4",1997-02-17 00:00:00.000,1997-02-24 00:00:00.000,64,4,"février 1997",153,1,0,1116
10451,"QUICK","4",1997-02-19 00:00:00.000,1997-03-12 00:00:00.000,63,4,"février 1997",153,1,0,1130
10454,"LAMAI","4",1997-02-21 00:00:00.000,1997-02-25 00:00:00.000,41,4,"février 1997",153,1,0,1142
10459,"VICTE","4",1997-02-27 00:00:00.000,1997-02-28 00:00:00.000,84,4,"février 1997",153,1,0,1175
10464,"FURIB","4",1997-03-04 00:00:00.000,1997-03-14 00:00:00.000,28,4,"mars 1997",173,1,0,1203
10466,"COMMI","4",1997-03-06 00:00:00.000,1997-03-13 00:00:00.000,15,4,"mars 1997",173,1,0,1210
10470,"BONAP","4",1997-03-11 00:00:00.000,1997-03-14 00:00:00.000,9,4,"mars 1997",173,1,0,1227
10485,"LINOD","4",1997-03-25 00:00:00.000,1997-03-31 00:00:00.000,47,4,"mars 1997",173,1,0,1319
10493,"LAMAI","4",1997-04-02 00:00:00.000,1997-04-10 00:00:00.000,41,4,"avril 1997",194,1,0,1366
10494,"COMMI","4",1997-04-02 00:00:00.000,1997-04-09 00:00:00.000,15,4,"avril 1997",194,1,0,1370
10499,"LILAS","4",1997-04-08 00:00:00.000,1997-04-16 00:00:00.000,46,4,"avril 1997",194,1,0,1406
10504,"WHITC","4",1997-04-11 00:00:00.000,1997-04-18 00:00:00.000,89,4,"avril 1997",194,1,0,1438
10509,"BLAUS","4",1997-04-17 00:00:00.000,1997-04-29 00:00:00.000,6,4,"avril 1997",194,1,0,1469
10511,"BONAP","4",1997-04-18 00:00:00.000,1997-04-21 00:00:00.000,9,4,"avril 1997",194,1,0,1479
10518,"TORTU","4",1997-04-25 00:00:00.000,1997-05-05 00:00:00.000,80,4,"avril 1997",194,1,0,1531
10522,"LEHMS","4",1997-04-30 00:00:00.000,1997-05-06 00:00:00.000,44,4,"avril 1997",194,1,0,1557
10526,"WARTH","4",1997-05-05 00:00:00.000,1997-05-15 00:00:00.000,87,4,"mai 1997",216,1,0,1578
10535,"ANTON","4",1997-05-13 00:00:00.000,1997-05-21 00:00:00.000,3,4,"mai 1997",216,1,0,1644
10544,"LONEP","4",1997-05-21 00:00:00.000,1997-05-30 00:00:00.000,48,4,"mai 1997",216,1,0,1691
10551,"FURIB","4",1997-05-28 00:00:00.000,1997-06-06 00:00:00.000,28,4,"mai 1997",216,1,0,1732
10554,"OTTIK","4",1997-05-30 00:00:00.000,1997-06-05 00:00:00.000,56,4,"mai 1997",216,1,0,1752
10564,"RATTC","4",1997-06-10 00:00:00.000,1997-06-16 00:00:00.000,65,4,"juin 1997",238,1,0,1811
10574,"TRAIH","4",1997-06-19 00:00:00.000,1997-06-30 00:00:00.000,82,4,"juin 1997",238,1,0,1870
10578,"BSBEV","4",1997-06-24 00:00:00.000,1997-07-25 00:00:00.000,11,4,"juin 1997",238,1,0,1895
10580,"OTTIK","4",1997-06-26 00:00:00.000,1997-07-01 00:00:00.000,56,4,"juin 1997",238,1,0,1902
10584,"BLONP","4",1997-06-30 00:00:00.000,1997-07-04 00:00:00.000,7,4,"juin 1997",238,1,0,1924
10590,"MEREP","4",1997-07-07 00:00:00.000,1997-07-14 00:00:00.000,51,4,"juillet 1997",259,1,0,1963
10600,"HUNGC","4",1997-07-16 00:00:00.000,1997-07-21 00:00:00.000,36,4,"juillet 1997",259,1,0,2024
10606,"TRADH","4",1997-07-22 00:00:00.000,1997-07-31 00:00:00.000,81,4,"juillet 1997",259,1,0,2055
10608,"TOMSP","4",1997-07-23 00:00:00.000,1997-08-01 00:00:00.000,79,4,"juillet 1997",259,1,0,2067
10613,"HILAA","4",1997-07-29 00:00:00.000,1997-08-01 00:00:00.000,35,4,"juillet 1997",259,1,0,2096
10617,"GREAL","4",1997-07-31 00:00:00.000,1997-08-04 00:00:00.000,32,4,"juillet 1997",259,1,0,2116
10621,"ISLAT","4",1997-08-05 00:00:00.000,1997-08-11 00:00:00.000,38,4,"août 1997",282,1,0,2136
10622,"RICAR","4",1997-08-06 00:00:00.000,1997-08-11 00:00:00.000,67,4,"août 1997",282,1,0,2140
10624,"THECR","4",1997-08-07 00:00:00.000,1997-08-19 00:00:00.000,78,4,"août 1997",282,1,0,2149
10628,"BLONP","4",1997-08-12 00:00:00.000,1997-08-20 00:00:00.000,7,4,"août 1997",282,1,0,2166
10629,"GODOS","4",1997-08-12 00:00:00.000,1997-08-20 00:00:00.000,30,4,"août 1997",282,1,0,2170
10634,"FOLIG","4",1997-08-15 00:00:00.000,1997-08-21 00:00:00.000,23,4,"août 1997",282,1,0,2198
10636,"WARTH","4",1997-08-19 00:00:00.000,1997-08-26 00:00:00.000,87,4,"août 1997",282,1,0,2207
10640,"WANDK","4",1997-08-21 00:00:00.000,1997-08-28 00:00:00.000,86,4,"août 1997",282,1,0,2233
10641,"HILAA","4",1997-08-22 00:00:00.000,1997-08-26 00:00:00.000,35,4,"août 1997",282,1,0,2237
10645,"HANAR","4",1997-08-26 00:00:00.000,1997-09-02 00:00:00.000,34,4,"août 1997",282,1,0,2263
10647,"QUEDE","4",1997-08-27 00:00:00.000,1997-09-03 00:00:00.000,61,4,"août 1997",282,1,0,2275
10652,"GOURL","4",1997-09-01 00:00:00.000,1997-09-08 00:00:00.000,31,4,"septembre 1997",303,1,0,2308
10658,"QUICK","4",1997-09-05 00:00:00.000,1997-09-08 00:00:00.000,63,4,"septembre 1997",303,1,0,2340
10670,"FRANK","4",1997-09-16 00:00:00.000,1997-09-18 00:00:00.000,25,4,"septembre 1997",303,1,0,2423
10674,"ISLAT","4",1997-09-18 00:00:00.000,1997-09-30 00:00:00.000,38,4,"septembre 1997",303,1,0,2446
10685,"GOURL","4",1997-09-29 00:00:00.000,1997-10-03 00:00:00.000,31,4,"septembre 1997",303,1,0,2511
10688,"VAFFE","4",1997-10-01 00:00:00.000,1997-10-07 00:00:00.000,83,4,"octobre 1997",325,1,0,2531
10692,"ALFKI","4",1997-10-03 00:00:00.000,1997-10-13 00:00:00.000,1,4,"octobre 1997",325,1,0,2549
10698,"ERNSH","4",1997-10-09 00:00:00.000,1997-10-17 00:00:00.000,20,4,"octobre 1997",325,1,0,2584
10702,"ALFKI","4",1997-10-13 00:00:00.000,1997-10-21 00:00:00.000,1,4,"octobre 1997",325,1,0,2604
10707,"AROUT","4",1997-10-16 00:00:00.000,1997-10-23 00:00:00.000,4,4,"octobre 1997",325,1,0,2633
10716,"RANCH","4",1997-10-24 00:00:00.000,1997-10-27 00:00:00.000,64,4,"octobre 1997",325,1,0,2678
10725,"FAMIA","4",1997-10-31 00:00:00.000,1997-11-05 00:00:00.000,21,4,"octobre 1997",325,1,0,2721
10726,"EASTC","4",1997-11-03 00:00:00.000,1997-12-05 00:00:00.000,19,4,"novembre 1997",348,1,0,2725
10728,"QUEEN","4",1997-11-04 00:00:00.000,1997-11-11 00:00:00.000,62,4,"novembre 1997",348,1,0,2737
10740,"WHITC","4",1997-11-13 00:00:00.000,1997-11-25 00:00:00.000,89,4,"novembre 1997",348,1,0,2816
10741,"AROUT","4",1997-11-14 00:00:00.000,1997-11-18 00:00:00.000,4,4,"novembre 1997",348,1,0,2820
10749,"ISLAT","4",1997-11-20 00:00:00.000,1997-12-19 00:00:00.000,38,4,"novembre 1997",348,1,0,2860
10755,"BONAP","4",1997-11-26 00:00:00.000,1997-11-28 00:00:00.000,9,4,"novembre 1997",348,1,0,2896
10760,"MAISD","4",1997-12-01 00:00:00.000,1997-12-10 00:00:00.000,50,4,"décembre 1997",368,1,0,2921
10766,"OTTIK","4",1997-12-05 00:00:00.000,1997-12-09 00:00:00.000,56,4,"décembre 1997",368,1,0,2954
10767,"SUPRD","4",1997-12-05 00:00:00.000,1997-12-15 00:00:00.000,76,4,"décembre 1997",368,1,0,2958
10774,"FOLKO","4",1997-12-11 00:00:00.000,1997-12-12 00:00:00.000,24,4,"décembre 1997",368,1,0,2993
10783,"HANAR","4",1997-12-18 00:00:00.000,1997-12-19 00:00:00.000,34,4,"décembre 1997",368,1,0,3056
10784,"MAGAA","4",1997-12-18 00:00:00.000,1997-12-22 00:00:00.000,49,4,"décembre 1997",368,1,0,3060
10801,"BOLID","4",1997-12-29 00:00:00.000,1997-12-31 00:00:00.000,8,4,"décembre 1997",368,1,0,3152
10802,"SIMOB","4",1997-12-29 00:00:00.000,1998-01-02 00:00:00.000,73,4,"décembre 1997",368,1,0,3156
10803,"WELLI","4",1997-12-30 00:00:00.000,1998-01-06 00:00:00.000,88,4,"décembre 1997",368,1,0,3160
10807,"FRANS","4",1997-12-31 00:00:00.000,1998-01-30 00:00:00.000,27,4,"décembre 1997",368,1,0,3183
10816,"GREAL","4",1998-01-06 00:00:00.000,1998-02-04 00:00:00.000,32,4,"janvier 1998",391,1,0,3243
10830,"TRADH","4",1998-01-13 00:00:00.000,1998-01-21 00:00:00.000,81,4,"janvier 1998",391,1,0,3326
10840,"LINOD","4",1998-01-19 00:00:00.000,1998-02-16 00:00:00.000,47,4,"janvier 1998",391,1,0,3384
10843,"VICTE","4",1998-01-21 00:00:00.000,1998-01-26 00:00:00.000,84,4,"janvier 1998",391,1,0,3399
10847,"SAVEA","4",1998-01-22 00:00:00.000,1998-02-10 00:00:00.000,71,4,"janvier 1998",391,1,0,3421
10861,"WHITC","4",1998-01-30 00:00:00.000,1998-02-17 00:00:00.000,89,4,"janvier 1998",391,1,0,3504
10863,"HILAA","4",1998-02-02 00:00:00.000,1998-02-17 00:00:00.000,35,4,"février 1998",413,1,0,3513
10864,"AROUT","4",1998-02-02 00:00:00.000,1998-02-09 00:00:00.000,4,4,"février 1998",413,1,0,3517
10873,"WILMK","4",1998-02-06 00:00:00.000,1998-02-09 00:00:00.000,90,4,"février 1998",413,1,0,3586
10875,"BERGS","4",1998-02-06 00:00:00.000,1998-03-03 00:00:00.000,5,4,"février 1998",413,1,0,3598
10878,"QUICK","4",1998-02-10 00:00:00.000,1998-02-12 00:00:00.000,63,4,"février 1998",413,1,0,3616
10881,"CACTU","4",1998-02-11 00:00:00.000,1998-02-18 00:00:00.000,12,4,"février 1998",413,1,0,3636
10882,"SAVEA","4",1998-02-11 00:00:00.000,1998-02-20 00:00:00.000,71,4,"février 1998",413,1,0,3640
10884,"LETSS","4",1998-02-12 00:00:00.000,1998-02-13 00:00:00.000,45,4,"février 1998",413,1,0,3649
10892,"MAISD","4",1998-02-17 00:00:00.000,1998-02-19 00:00:00.000,50,4,"février 1998",413,1,0,3700
10898,"OCEAN","4",1998-02-20 00:00:00.000,1998-03-06 00:00:00.000,54,4,"février 1998",413,1,0,3736
10901,"HILAA","4",1998-02-23 00:00:00.000,1998-02-26 00:00:00.000,35,4,"février 1998",413,1,0,3751
